2016-12-09 06:51:35.817 [JavaFX Application Thread] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2016-12-09 06:51:35.875 [JavaFX Application Thread] DEBUG org.hibernate.boot.registry.classloading.internal.ClassLoaderServiceImpl - Incoming config yielded no classloaders; adding standard SE ones
2016-12-09 06:51:36.098 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
2016-12-09 06:51:36.099 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=energia_PU, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [energia_PU]
2016-12-09 06:51:36.102 [JavaFX Application Thread] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [energia_PU] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2016-12-09 06:51:36.140 [JavaFX Application Thread] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: energia_PU
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/adriang/Documents/NetBeansProjects/mvnjfx/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas
		com.chortitzer.nisjfx.domain.NisUsuario]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: org.postgresql.Driver
		javax.persistence.jdbc.password: 123456789
		javax.persistence.jdbc.url: jdbc:postgresql://192.168.1.26:5432/industria_usi
		javax.persistence.jdbc.user: postgres]
2016-12-09 06:51:36.166 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2016-12-09 06:51:36.174 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2016-12-09 06:51:36.189 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2016-12-09 06:51:36.190 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2016-12-09 06:51:36.506 [JavaFX Application Thread] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.2.3.Final}
2016-12-09 06:51:36.523 [JavaFX Application Thread] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2016-12-09 06:51:36.554 [JavaFX Application Thread] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
2016-12-09 06:51:40.796 [JavaFX Application Thread] INFO  org.hibernate.engine.jdbc.env.internal.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
2016-12-09 06:51:40.804 [JavaFX Application Thread] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration pg-uuid -> org.hibernate.type.PostgresUUIDType@2061303d
2016-12-09 06:51:40.805 [JavaFX Application Thread] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.PostgresUUIDType@2061303d
2016-12-09 06:51:40.805 [JavaFX Application Thread] INFO  org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@6283706f
2016-12-09 06:51:41.440 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
2016-12-09 06:51:41.460 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
2016-12-09 06:51:41.485 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
2016-12-09 06:51:41.486 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
2016-12-09 06:51:41.499 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
2016-12-09 06:51:41.501 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
2016-12-09 06:51:41.514 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
2016-12-09 06:51:41.560 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2016-12-09 06:51:41.563 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
2016-12-09 06:51:41.564 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
2016-12-09 06:51:41.565 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
2016-12-09 06:51:41.566 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
2016-12-09 06:51:41.566 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2016-12-09 06:51:41.579 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
2016-12-09 06:51:41.666 [JavaFX Application Thread] DEBUG org.hibernate.boot.model.relational.Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
2016-12-09 06:51:41.754 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas
2016-12-09 06:51:41.790 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblIndUsiRegistroLecturas.findAll => SELECT t FROM TblIndUsiRegistroLecturas t
2016-12-09 06:51:41.791 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblIndUsiRegistroLecturas.findByFechahora => SELECT t FROM TblIndUsiRegistroLecturas t WHERE t.fechahora = :fechahora
2016-12-09 06:51:41.791 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblIndUsiRegistroLecturas.findByNroserie => SELECT t FROM TblIndUsiRegistroLecturas t WHERE t.nroserie = :nroserie
2016-12-09 06:51:41.791 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblIndUsiRegistroLecturas.findByKwh => SELECT t FROM TblIndUsiRegistroLecturas t WHERE t.kwh = :kwh
2016-12-09 06:51:41.791 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblIndUsiRegistroLecturas.findByKvar => SELECT t FROM TblIndUsiRegistroLecturas t WHERE t.kvar = :kvar
2016-12-09 06:51:41.808 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2016-12-09 06:51:41.820 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name TblIndUsiRegistroLecturas
2016-12-09 06:51:41.826 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas on table tbl_ind_usi_registro_lecturas
2016-12-09 06:51:41.882 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_ind_usi_registro_lecturas), mappingColumn=fechahora, insertable=true, updatable=true, unique=false}
2016-12-09 06:51:41.894 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property fechahora with lazy=false
2016-12-09 06:51:41.898 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas:fechahora]
2016-12-09 06:51:41.900 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for fechahora
2016-12-09 06:51:41.907 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property fechahora
2016-12-09 06:51:41.911 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_ind_usi_registro_lecturas), mappingColumn=kvar, insertable=true, updatable=true, unique=false}
2016-12-09 06:51:41.912 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property kvar with lazy=false
2016-12-09 06:51:41.912 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas:kvar]
2016-12-09 06:51:41.913 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for kvar
2016-12-09 06:51:41.914 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property kvar
2016-12-09 06:51:41.914 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_ind_usi_registro_lecturas), mappingColumn=kwh, insertable=true, updatable=true, unique=false}
2016-12-09 06:51:41.915 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property kwh with lazy=false
2016-12-09 06:51:41.915 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas:kwh]
2016-12-09 06:51:41.916 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for kwh
2016-12-09 06:51:41.916 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property kwh
2016-12-09 06:51:41.916 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_ind_usi_registro_lecturas), mappingColumn=nroserie, insertable=true, updatable=true, unique=false}
2016-12-09 06:51:41.917 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nroserie with lazy=false
2016-12-09 06:51:41.917 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas:nroserie]
2016-12-09 06:51:41.917 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for nroserie
2016-12-09 06:51:41.918 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nroserie
2016-12-09 06:51:41.920 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.chortitzer.nisjfx.domain.NisUsuario
2016-12-09 06:51:41.920 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findAll => SELECT n FROM NisUsuario n
2016-12-09 06:51:41.921 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByFid1 => SELECT n FROM NisUsuario n WHERE n.fid1 = :fid1
2016-12-09 06:51:41.921 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByFid => SELECT n FROM NisUsuario n WHERE n.fid = :fid
2016-12-09 06:51:41.921 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByUsuario => SELECT n FROM NisUsuario n WHERE n.usuario = :usuario
2016-12-09 06:51:41.922 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByNis => SELECT n FROM NisUsuario n WHERE n.nis = :nis
2016-12-09 06:51:41.922 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByLocalidad => SELECT n FROM NisUsuario n WHERE n.localidad = :localidad
2016-12-09 06:51:41.923 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByDistrito => SELECT n FROM NisUsuario n WHERE n.distrito = :distrito
2016-12-09 06:51:41.923 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByTarifa => SELECT n FROM NisUsuario n WHERE n.tarifa = :tarifa
2016-12-09 06:51:41.923 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByCateg => SELECT n FROM NisUsuario n WHERE n.categ = :categ
2016-12-09 06:51:41.924 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByZonapdNis => SELECT n FROM NisUsuario n WHERE n.zonapdNis = :zonapdNis
2016-12-09 06:51:41.924 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByTipoAcom => SELECT n FROM NisUsuario n WHERE n.tipoAcom = :tipoAcom
2016-12-09 06:51:41.925 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByNroMed => SELECT n FROM NisUsuario n WHERE n.nroMed = :nroMed
2016-12-09 06:51:41.926 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByNroFases => SELECT n FROM NisUsuario n WHERE n.nroFases = :nroFases
2016-12-09 06:51:41.927 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByNumande => SELECT n FROM NisUsuario n WHERE n.numande = :numande
2016-12-09 06:51:41.928 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByObs => SELECT n FROM NisUsuario n WHERE n.obs = :obs
2016-12-09 06:51:41.928 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByFase => SELECT n FROM NisUsuario n WHERE n.fase = :fase
2016-12-09 06:51:41.928 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByXCoord => SELECT n FROM NisUsuario n WHERE n.xCoord = :xCoord
2016-12-09 06:51:41.928 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByYCoord => SELECT n FROM NisUsuario n WHERE n.yCoord = :yCoord
2016-12-09 06:51:41.929 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByNrserie => SELECT n FROM NisUsuario n WHERE n.nrserie = :nrserie
2016-12-09 06:51:41.929 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByCateg1 => SELECT n FROM NisUsuario n WHERE n.categ1 = :categ1
2016-12-09 06:51:41.929 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByDistrito1 => SELECT n FROM NisUsuario n WHERE n.distrito1 = :distrito1
2016-12-09 06:51:41.930 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByFase1 => SELECT n FROM NisUsuario n WHERE n.fase1 = :fase1
2016-12-09 06:51:41.930 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByLocalida1 => SELECT n FROM NisUsuario n WHERE n.localida1 = :localida1
2016-12-09 06:51:41.930 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByNis1 => SELECT n FROM NisUsuario n WHERE n.nis1 = :nis1
2016-12-09 06:51:41.930 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByNroFase1 => SELECT n FROM NisUsuario n WHERE n.nroFase1 = :nroFase1
2016-12-09 06:51:41.930 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByNroMed1 => SELECT n FROM NisUsuario n WHERE n.nroMed1 = :nroMed1
2016-12-09 06:51:41.931 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByNrserie1 => SELECT n FROM NisUsuario n WHERE n.nrserie1 = :nrserie1
2016-12-09 06:51:41.931 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByNumande1 => SELECT n FROM NisUsuario n WHERE n.numande1 = :numande1
2016-12-09 06:51:41.931 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByObs1 => SELECT n FROM NisUsuario n WHERE n.obs1 = :obs1
2016-12-09 06:51:41.932 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByTarifa1 => SELECT n FROM NisUsuario n WHERE n.tarifa1 = :tarifa1
2016-12-09 06:51:41.932 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByTipoAco1 => SELECT n FROM NisUsuario n WHERE n.tipoAco1 = :tipoAco1
2016-12-09 06:51:41.932 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByUsuario1 => SELECT n FROM NisUsuario n WHERE n.usuario1 = :usuario1
2016-12-09 06:51:41.932 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByXCoord1 => SELECT n FROM NisUsuario n WHERE n.xCoord1 = :xCoord1
2016-12-09 06:51:41.932 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByYCoord1 => SELECT n FROM NisUsuario n WHERE n.yCoord1 = :yCoord1
2016-12-09 06:51:41.933 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByZonapdN1 => SELECT n FROM NisUsuario n WHERE n.zonapdN1 = :zonapdN1
2016-12-09 06:51:41.934 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByCateg2 => SELECT n FROM NisUsuario n WHERE n.categ2 = :categ2
2016-12-09 06:51:41.934 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByDistrito2 => SELECT n FROM NisUsuario n WHERE n.distrito2 = :distrito2
2016-12-09 06:51:41.934 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByFase2 => SELECT n FROM NisUsuario n WHERE n.fase2 = :fase2
2016-12-09 06:51:41.934 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByLocalidad1 => SELECT n FROM NisUsuario n WHERE n.localidad1 = :localidad1
2016-12-09 06:51:41.935 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByNis2 => SELECT n FROM NisUsuario n WHERE n.nis2 = :nis2
2016-12-09 06:51:41.935 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByNroFases1 => SELECT n FROM NisUsuario n WHERE n.nroFases1 = :nroFases1
2016-12-09 06:51:41.936 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByNroMed2 => SELECT n FROM NisUsuario n WHERE n.nroMed2 = :nroMed2
2016-12-09 06:51:41.936 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByNrserie2 => SELECT n FROM NisUsuario n WHERE n.nrserie2 = :nrserie2
2016-12-09 06:51:41.937 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByNumande2 => SELECT n FROM NisUsuario n WHERE n.numande2 = :numande2
2016-12-09 06:51:41.937 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByObs2 => SELECT n FROM NisUsuario n WHERE n.obs2 = :obs2
2016-12-09 06:51:41.938 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByTarifa2 => SELECT n FROM NisUsuario n WHERE n.tarifa2 = :tarifa2
2016-12-09 06:51:41.938 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByTipoAcom1 => SELECT n FROM NisUsuario n WHERE n.tipoAcom1 = :tipoAcom1
2016-12-09 06:51:41.939 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByUsuario2 => SELECT n FROM NisUsuario n WHERE n.usuario2 = :usuario2
2016-12-09 06:51:41.939 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByXCoord2 => SELECT n FROM NisUsuario n WHERE n.xCoord2 = :xCoord2
2016-12-09 06:51:41.940 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByYCoord2 => SELECT n FROM NisUsuario n WHERE n.yCoord2 = :yCoord2
2016-12-09 06:51:41.940 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: NisUsuario.findByZonapdNis1 => SELECT n FROM NisUsuario n WHERE n.zonapdNis1 = :zonapdNis1
2016-12-09 06:51:41.940 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2016-12-09 06:51:41.940 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name NisUsuario
2016-12-09 06:51:41.941 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity com.chortitzer.nisjfx.domain.NisUsuario on table nis_usuario
2016-12-09 06:51:41.958 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(nis_usuario), mappingColumn=fid_1, insertable=true, updatable=true, unique=false}
2016-12-09 06:51:41.958 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property fid1 with lazy=false
2016-12-09 06:51:41.958 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.nisjfx.domain.NisUsuario:fid1]
2016-12-09 06:51:41.959 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for fid1
2016-12-09 06:51:41.959 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property fid1
2016-12-09 06:51:41.962 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(nis_usuario), mappingColumn=CATEG, insertable=true, updatable=true, unique=false}
2016-12-09 06:51:41.962 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property categ with lazy=false
2016-12-09 06:51:41.962 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.nisjfx.domain.NisUsuario:categ]
